개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,건물지상층수,건물지하층수,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,발한실여부,사용끝지상층,사용끝지하층,사용시작지상층,사용시작지하층,상세영업상태명,상세영업상태코드,여성종사자수,영업상태코드,욕실수,위생업태명,전화번호,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3000000,3000000-202-2014-00002,2014-12-31,폐업,2018-05-23,264.00,110-420,03192,힐링한강스파,공동탕업,I,,15,7,0,N,2025-12-15 16:15:28,"서울특별시 종로구 수표로 96, 4층 (관수동, 국일관)",N,4,,4,,폐업,02,0,03,2,공동탕업,,,,,199045.043602772    ,451939.677286976    ,서울특별시 종로구 관수동 20 ,2018-05-23 09:13:19
3000000,3000000-202-2015-00001,2015-05-26,폐업,2020-09-09,6.00,,,토궁(자연의아침),찜질시설서비스영업,I,,1,0,0,N,2025-12-15 16:15:28,서울특별시 종로구 종로67길 3-16 (숭인동),N,1,,1,,폐업,02,0,03,0,찜질시설서비스영업,,,,,,,,2020-09-10 08:54:42
3000000,3000000-202-2015-00002,2015-12-15,폐업,2023-11-01,193.04,110-430,03193,센츄럴관광호텔 사우나,공동탕업,I,임대,0,0,0,N,2025-12-15 16:15:28,"서울특별시 종로구 청계천로 137, 지하1층 (장사동)",N,,1,,1,폐업,02,0,03,0,공동탕업,0222720822,,,,199302.818541341    ,451834.817165156    ,서울특별시 종로구 장사동 227-1 지하1층 ,2023-10-25 13:58:28
3000000,3000000-202-1987-00447,1987-06-08,폐업,2011-12-06,149.68,110-841,,도시대중탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,,N,,2,,,폐업,02,,03,,공동탕업,027430880,,,,201258.031515364    ,452094.11948715     ,서울특별시 종로구 창신동 391-1 도시빌딩 지하동 1층호,2003-03-04 00:00:00
3000000,3000000-202-1987-00449,1987-09-14,폐업,2003-09-19,358.59,110-111,,삼일탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,,N,,,,,폐업,02,,03,,공동탕업,027336917,,,,,,서울특별시 종로구 관철동 11-22 ,2003-09-19 00:00:00
3000000,3000000-202-1987-00450,1987-12-31,폐업,2025-04-07,281.11,110-320,03139,문화탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 돈화문로5길 28-5 (낙원동),N,1,2,1,,폐업,02,,03,,공동탕업,027651341,,,,199080.68323112     ,452074.808316084    ,서울특별시 종로구 낙원동 190 ,2025-04-07 13:16:27
3000000,3000000-202-1987-00469,1987-03-16,폐업,1995-07-04,131.51,110-450,,원남탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,027632487,,,,,,서울특별시 종로구 원남동 257 ,2003-02-07 00:00:00
3000000,3000000-202-1987-00482,1987-06-25,폐업,1994-05-19,457.07,110-110,,서린탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0207243647,,,,198284.392181266    ,451901.406014861    ,서울특별시 종로구 서린동 88-0 서린B/D 지하동 2층호,2001-11-20 00:00:00
3000000,3000000-202-1987-00483,1987-08-14,폐업,1988-12-08,321.33,110-053,,내자탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0200000000,,,,197401.904439938    ,452516.953248571    ,서울특별시 종로구 내자동 188-0 ,2001-09-29 00:00:00
3000000,3000000-202-1987-00498,1987-03-24,폐업,2006-04-26,"1,074.51",110-853,,한일사우나,한증막업,I,,,,,N,2025-12-15 16:15:28,,N,,2,,1,폐업,02,,03,,한증막업,027650061,,,,199914.775758708    ,452094.38368523     ,서울특별시 종로구 종로4가 5 ,2003-12-29 00:00:00
3000000,3000000-202-1987-00501,1987-04-10,폐업,1997-11-25,147.12,110-846,,올림피아호텔서울,목욕장업 기타,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,목욕장업 기타,023966600,,,,197949.002174181    ,456478.436790904    ,서울특별시 종로구 평창동 108-2 ,2001-09-29 00:00:00
3000000,3000000-202-1988-00400,1988-10-19,폐업,2019-07-01,257.56,110-836,03197,용림탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 종로 252-6 (종로5가),N,,2,,,폐업,02,,03,,공동탕업,0222722500,,,,200434.09506233     ,452049.068622985    ,서울특별시 종로구 종로5가 265-12 ,2019-07-01 13:35:02
3000000,3000000-202-1988-00452,1988-09-09,폐업,1999-07-21,533.54,110-190,,온천대중탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0204461251,,,,198220.616184847    ,452837.167611091    ,서울특별시 종로구 사간동 45-0 ,2000-04-26 00:00:00
3000000,3000000-202-1988-00453,1988-12-17,폐업,2002-06-30,806.10,110-836,,로얄목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,022795141,,,,200389.95085055     ,451961.847134184    ,서울특별시 종로구 종로5가 490-0 ,2002-07-02 00:00:00
3000000,3000000-202-1988-00484,1988-03-26,폐업,1990-01-10,330.39,110-121,,서울탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0202445424,,,,,,서울특별시 종로구 종로1가 45-2 ,2001-11-20 00:00:00
3000000,3000000-202-1988-00485,1988-04-11,폐업,1993-06-03,290.59,110-320,,상원,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0207650440,,,,198884.042060639    ,452407.24336358     ,서울특별시 종로구 낙원동 33-0 ,2001-11-20 00:00:00
3000000,3000000-202-1989-00455,1989-08-16,폐업,2000-06-14,479.97,110-071,,삼한,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0207370477,,,,197742.903976379    ,452109.176396149    ,서울특별시 종로구 당주동 19-0 지하동 지상호,2000-06-19 00:00:00
3000000,3000000-202-1989-00486,1989-09-07,폐업,1995-03-24,324.64,110-300,,장미탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0202669848,,,,198660.345465678    ,452412.140841723    ,서울특별시 종로구 관훈동 29-23 ,2001-11-20 00:00:00
3000000,3000000-202-1989-00499,1989-10-04,폐업,1996-10-09,263.98,110-842,,삼호관광호텔주사우나,한증막업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,한증막업,,,,,201302.883783666    ,451982.388503793    ,서울특별시 종로구 창신동 436-73 ,2001-09-29 00:00:00
3000000,3000000-202-1990-00458,1990-01-10,폐업,2008-10-06,626.65,110-521,,명륜탕,공동탕업,I,,4,,,N,2025-12-15 16:15:28,,N,,2,,,폐업,02,,03,,공동탕업,0207459898,,,,199658.55506796     ,453782.816291273    ,서울특별시 종로구 명륜1가 83-5 ,2003-03-04 00:00:00
3000000,3000000-202-1990-00459,1990-09-18,폐업,2009-04-20,361.80,110-846,,귀빈탕,공동탕업,I,,5,1,,N,2025-12-15 16:15:28,,N,,2,,1,폐업,02,,03,,공동탕업,023945012,,,,197725.951068718    ,456251.740629682    ,서울특별시 종로구 평창동 76 ,2003-03-04 00:00:00
3000000,3000000-202-1990-00460,1990-11-22,폐업,2007-06-13,583.58,110-847,,뉴본대중탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,,N,,2,,,폐업,02,,03,,공동탕업,0203560051,,,,196965.164175084    ,455959.269196762    ,서울특별시 종로구 평창동 331 ,2005-01-11 00:00:00
3000000,3000000-202-1991-00461,1991-02-06,폐업,2002-07-02,495.63,110-829,,금호대중탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0200000000,,,,201908.102083278    ,452325.377310889    ,서울특별시 종로구 숭인동 1420 ,2002-12-02 00:00:00
3000000,3000000-202-1992-00463,1992-02-20,폐업,2001-12-31,560.10,110-052,,현대대중탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,027349300,,,,197583.394691008    ,452513.612017871    ,서울특별시 종로구 적선동 122-1 생산성빌딩 지하동 2층호,2002-07-15 00:00:00
3000000,3000000-202-1992-00465,1992-12-03,폐업,2001-12-01,656.38,110-470,,은석목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0207417840,,,,200003.902251234    ,452556.060739615    ,서울특별시 종로구 연지동 1-30 ,2002-03-22 00:00:00
3000000,3000000-202-1992-00503,1992-04-30,폐업,2005-11-01,980.09,110-846,,올림피아스위트,목욕장업 기타,I,,,,,N,2025-12-15 16:15:28,,N,,2,,,폐업,02,,03,,목욕장업 기타,0222876021,,,,,,서울특별시 종로구 평창동 59-1 ,2005-04-28 00:00:00
3000000,3000000-202-2023-00002,2023-12-13,폐업,2025-12-24,329.20,110-842,03119,라운지7 (LOUNGE 7),공동탕업,I,,0,0,0,N,2025-12-26 02:40:00,"서울특별시 종로구 종로 286, 이스턴호텔 2층 (창신동)",Y,,,,,폐업,02,0,03,1,공동탕업,027417811,,,,200840.428333333    ,452076.902          ,서울특별시 종로구 창신동 442-3 이스턴호텔 ,2025-12-24 09:15:26
3000000,3000000-202-1963-00410,1963-06-13,영업/정상,,249.10,110-855,03106,현대옥사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 창신길 22 (창신동),N,1,,,,영업,01,,01,,공동탕업,027634343,,,,200904.097306757    ,452258.945717944    ,서울특별시 종로구 창신동 578-1 ,2025-01-09 17:42:47
3000000,3000000-202-1970-00392,1970-10-07,영업/정상,,262.26,110-043,03040,인왕탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 자하문로 35-6 (통인동),N,1,,,,영업,01,,01,,공동탕업,0207335527,,,,197361.848625828    ,452983.593503638    ,서울특별시 종로구 통인동 147-4 ,2011-06-13 10:33:04
3000000,3000000-202-1970-00412,1970-11-05,영업/정상,,173.46,110-827,03111,은진탕,공동탕업,I,,5,,,N,2025-12-15 16:15:28,서울특별시 종로구 숭인동길 46 (숭인동),Y,1,,,,영업,01,,01,6,공동탕업,029280832,,,,201890.636280279    ,452750.27617696     ,서울특별시 종로구 숭인동 1086 ,2025-01-09 14:53:36
3000000,3000000-202-1972-00386,1972-02-01,영업/정상,,139.17,110-210,03053,코리아탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 삼청로4길 12-1 (화동),N,1,,,,영업,01,,01,,공동탕업,0207251215,,,,198343.177621959    ,453313.503942234    ,서울특별시 종로구 화동 35 ,2025-05-26 14:07:05
3000000,3000000-202-1989-00454,1989-06-15,영업/정상,,367.69,110-540,03106,창신대중사우나,공동탕업,I,,4,,,N,2025-12-15 16:15:28,서울특별시 종로구 종로51길 31 (창신동),N,,2,,,영업,01,,01,,공동탕업,027635295,,,,200919.30031859     ,452335.288046384    ,서울특별시 종로구 창신동 582-21 ,2025-01-09 17:39:57
3000000,3000000-202-1989-00457,1989-12-28,영업/정상,,912.97,110-803,03012,쉐레이 암반수사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 진흥로 432 (구기동),N,,2,,,영업,01,,01,,공동탕업,023794559,,,,196092.743907822    ,456198.595931715    ,서울특별시 종로구 구기동 110-1 ,2024-04-19 10:57:17
3000000,3000000-202-1994-00468,1994-04-18,영업/정상,,949.46,110-320,03132,종로 사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 삼일대로30길 21 (낙원동),N,,2,,,영업,01,,01,,공동탕업,027662572,,,,198913.496136105    ,452416.170780139    ,서울특별시 종로구 낙원동 58-1 ,2024-04-19 10:57:56
3000000,3000000-202-1998-00479,1998-04-01,영업/정상,,625.94,110-350,03131,인사동 한증막,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 율곡로6길 36 (운니동),N,,2,,,영업,01,,01,,공동탕업,027658025,,,,198966.466796388    ,452608.062544497    ,서울특별시 종로구 운니동 65-1 ,2024-04-19 11:16:06
3000000,3000000-202-2001-00001,2001-11-20,영업/정상,,"1,243.48",110-780,03130,종로대중사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,"서울특별시 종로구 창경궁로 112-7 (인의동,인의빌딩 지하1층)",N,,,,,영업,01,,01,,공동탕업,027410906,,,,199761.062396833    ,452253.74185427     ,서울특별시 종로구 인의동 28-9 인의빌딩 지하1층 ,2024-04-19 11:16:52
3000000,3000000-202-2001-00002,2001-09-01,폐업,2026-05-31,598.44,110-052,03170,현대목욕탕,공동탕업,U,,,,,N,2026-06-03 03:03:03,"서울특별시 종로구 새문안로5가길 32 (적선동,생산성빌딩 지하2층)",N,,2,,2,폐업,02,,03,,공동탕업,027348660,,,,197583.394691008    ,452513.612017871    ,서울특별시 종로구 적선동 122-1 생산성빌딩 지하2층 ,2026-06-02 13:53:30
3000000,3000000-202-2002-00003,2002-06-29,영업/정상,,275.94,110-862,03108,수석보석사우나,공동탕업,I,,8,1,,N,2025-12-15 16:15:28,"서울특별시 종로구 지봉로 82, 지하101호 (숭인동, 수석빌딩)",N,,2,,1,영업,01,,01,,공동탕업,027664151,,,,201316.060458185    ,452794.948641315    ,서울특별시 종로구 숭인동 55-6 수석빌딩 지하101호 ,2025-10-02 16:50:47
3000000,3000000-202-2003-00002,2003-02-18,영업/정상,,480.00,110-043,03036,송림사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 필운대로6길 3 (통인동),N,,2,,,영업,01,,01,,공동탕업,027381668,,,,197178.364537562    ,453178.512131734    ,서울특별시 종로구 통인동 35-16 ,2024-04-19 11:17:50
3000000,3000000-202-2003-00004,2003-06-30,영업/정상,,352.00,110-070,03173,대호대중사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 새문안로3길 30 (내수동),N,,1,,1,영업,01,,01,,공동탕업,027389434,,,,197567.93800572     ,452276.454633376    ,서울특별시 종로구 내수동 167 ,2025-10-14 14:19:41
3000000,3000000-202-2003-00009,2003-10-13,영업/정상,,"1,430.00",110-718,03149,백상대중탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,"서울특별시 종로구 인사동7길 12 (관훈동,백상빌딩 지하2층)",N,,2,,,영업,01,,01,,공동탕업,027226995,,,,198624.006469032    ,452310.752960617    ,서울특별시 종로구 관훈동 197-28 백상빌딩 지하2층 ,2024-04-23 11:27:52
3000000,3000000-202-2007-00001,2007-01-30,영업/정상,,468.27,110-521,03070,명성사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,"서울특별시 종로구 명륜길 8 (명륜1가,지상2,4층)",N,,,,,영업,01,,01,,공동탕업,027648811,,,,199609.522606301    ,453980.161955623    ,"서울특별시 종로구 명륜1가 10-16 지상2,4층 ",2017-10-25 11:48:29
3000000,3000000-202-2011-00001,2011-01-31,영업/정상,,"1,708.59",110-054,03168,스페이스본사우나,공동탕업+찜질시설서비스영업,I,임대,0,4,,N,2025-12-15 16:15:28,"서울특별시 종로구 사직로8길 4, 301동 B205, 206, 207, 209호 (사직동, 풍림스페이스본)",Y,0,2,0,2,영업,01,,01,2,공동탕업+찜질시설서비스영업,027331776,,,,197181.393301659    ,452458.826651573    ,"서울특별시 종로구 사직동 9 풍림스페이스본 301동 B205, 206, 207, 209호 ",2025-05-21 16:22:27
3000000,3000000-202-2014-00001,2014-03-31,영업/정상,,193.31,,03132,호텔 이비스앰배서더 인사동,공동탕업,I,자가,0,0,,N,2025-12-15 16:15:28,"서울특별시 종로구 삼일대로30길 31 (익선동, 이비스 앰배서더 인사동 호텔)",N,,1,,1,영업,01,,01,2,공동탕업,0267301133,,,,198999.525786224    ,452458.391334878    ,,2025-01-21 17:13:57
3000000,3000000-202-2017-00001,2017-12-27,영업/정상,,219.86,110-500,03100,종로노인종합복지관,목욕장업 기타,I,임대,0,0,0,N,2025-12-15 16:15:28,"서울특별시 종로구 율곡로19길 17-8, 종로노인종합복지관 1층 (이화동)",Y,1,0,1,0,영업,01,0,01,2,목욕장업 기타,027429500,,,,200462.615226273    ,452715.017605206    ,서울특별시 종로구 이화동 25-1 종로노인종합복지관 1층 ,2025-03-21 15:22:23
3000000,3000000-202-2018-00001,2018-05-31,영업/정상,,105.52,110-290,03163,도미인 서울 인사동 사우나,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,"서울특별시 종로구 인사동길 20-9, 지하2층 (인사동)",N,0,2,0,2,영업,01,0,01,2,공동탕업,027386100,,,,198797.815432789    ,452231.193562946    ,서울특별시 종로구 인사동 34-2 지하2층 ,2025-12-01 10:35:42
3000000,3000000-202-2019-00001,2019-08-22,영업/정상,,233.95,110-450,03127,오라카이 대학로 호텔,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,"서울특별시 종로구 율곡로 180, 4층 (원남동)",N,4,,4,,영업,01,0,01,0,공동탕업,0263537700,,,,199821.363678095    ,452603.475535058    ,서울특별시 종로구 원남동 49-17 4층 ,2019-08-22 17:40:26
3000000,3000000-202-2023-00001,2023-09-18,영업/정상,,"1,412.80",110-121,03157,자마이카 피트니스,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,"서울특별시 종로구 종로 19, 르메이에르종로타운1 B2,B3층 (종로1가)",Y,,3,,2,영업,01,0,01,2,공동탕업,,,,,198150.300374121    ,452019.212642931    ,서울특별시 종로구 종로1가 24 르메이에르종로타운1 ,2025-01-14 10:54:42
3000000,3000000-202-2023-00003,2023-12-13,영업/정상,,"1,780.39",110-847,03009,SPA평창,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,"서울특별시 종로구 평창문화로 87, KB골든라이프케어평창카운티 지하2층 (평창동)",Y,,,,,영업,01,0,01,6,공동탕업,0262732600,,,,197349.173372741    ,456108.810250198    ,서울특별시 종로구 평창동 153-3 KB골든라이프케어평창카운티 ,2024-01-26 17:22:58
3000000,3000000-202-2024-00001,2024-07-22,영업/정상,,"2,089.91",110-841,03121,스파렉스,공동탕업,I,자가,13,5,0,N,2025-12-15 16:15:28,"서울특별시 종로구 지봉로 19, 시즌 12,13층 (창신동)",Y,13,,12,,영업,01,0,01,8,공동탕업,029736377,,,,201273.887781838    ,452163.292543039    ,서울특별시 종로구 창신동 328-18 시즌 ,2025-01-09 17:44:25
3000000,3000000-202-2025-00001,2025-04-15,영업/정상,,"1,523.77",110-420,03192,국일관 사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,"서울특별시 종로구 수표로 96, 국일관드림펠리스 지하2층 (관수동)",N,,,,,영업,01,,01,,공동탕업,,,,,199045.043602772    ,451939.677286976    ,서울특별시 종로구 관수동 20 국일관드림펠리스 ,2025-04-15 13:46:34
3000000,3000000-202-2025-00002,2025-07-23,영업/정상,,"2,309.08",110-071,03183,광화문미래에셋호텔,목욕장업 기타,I,,0,0,0,N,2025-12-15 16:15:28,"서울특별시 종로구 새문안로 97, 8층 (당주동)",N,,,,,영업,01,0,01,0,목욕장업 기타,0263885600,,,,197758.993026787    ,452053.420838552    ,서울특별시 종로구 당주동 30 ,2025-11-05 11:04:10
3000000,3000000-202-2025-00003,2025-09-02,영업/정상,,364.00,110-753,03164,단오풍정 종로(주),목욕장업 기타,I,,,,,N,2025-12-15 16:15:28,"서울특별시 종로구 종로 69, 서울 YMCA 지하1층 (종로2가)",N,,,,,영업,01,,01,,목욕장업 기타,,,,,198630.79627088     ,452035.412646906    ,서울특별시 종로구 종로2가 9 서울 YMCA ,2025-09-03 15:18:06
3000000,3000000-202-2025-00004,2025-11-04,영업/정상,,197.01,110-872,03174,스포짐 광화문,목욕장업 기타,I,,0,0,0,N,2025-12-15 16:15:28,"서울특별시 종로구 사직로8길 34, 경희궁의아침 3단지 지하2층 163-1호 (내수동)",N,,2,,2,영업,01,0,01,2,목욕장업 기타,027330114,,,,197465.223921125    ,452366.613899898    ,서울특별시 종로구 내수동 72 경희궁의아침 3단지 ,2025-11-04 14:09:27
3000000,3000000-202-2025-00005,2025-12-01,영업/정상,,8.51,110-827,03112,에이치짐 신설동역점,목욕장업 기타,I,,0,2,0,N,2025-12-15 16:15:28,"서울특별시 종로구 숭인동길 21, 상가 나동 지층 01호 (숭인동, 종로청계힐스테이트)",Y,,,,,영업,01,0,01,0,목욕장업 기타,,,,,201798.834918812    ,452637.556986205    ,서울특별시 종로구 숭인동 766 종로청계힐스테이트 ,2025-12-01 16:51:35
3000000,3000000-202-1972-00383,1972-01-15,폐업,2021-08-04,129.45,110-123,03193,세원탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,서울특별시 종로구 돈화문로4길 37 (종로3가),N,1,,,,폐업,02,,03,,공동탕업,0222652127,,,,199432.911450298    ,451985.975945675    ,서울특별시 종로구 종로3가 166-2 ,2021-08-04 11:53:40
3000000,3000000-202-1972-00390,1972-02-18,폐업,1999-05-31,175.75,110-809,,보건탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,0200000000,,,,200620.546411945    ,453174.865378207    ,서울특별시 종로구 동숭동 50-151 ,1999-06-10 00:00:00
3000000,3000000-202-1972-00393,1972-01-18,폐업,2005-06-22,410.05,110-071,,광화탕,공동탕업,I,,,,,N,2025-12-15 16:15:28,,N,1,,,,폐업,02,,03,,공동탕업,0207380751,,,,197684.074621428    ,452062.999405281    ,서울특별시 종로구 당주동 170-1 ,2003-03-04 00:00:00
3000000,3000000-202-1972-00401,1972-11-15,폐업,1996-11-22,238.72,110-845,,충신탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,,,,,200267.031470268    ,452526.553249191    ,서울특별시 종로구 충신동 65-0 ,2001-11-20 00:00:00
3000000,3000000-202-1973-00381,1973-10-11,폐업,1998-01-30,168.72,110-524,,명륜탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,,N,,,0,0,폐업,02,,03,0,공동탕업,027221240,,,,199978.034140872    ,453394.029120031    ,서울특별시 종로구 명륜4가 66-2 ,2001-09-29 00:00:00
